Data from HighRes_H2_15_09_11_07_2024_HR4C61891__161__15-11-12-501.txt Node

Date: Thu Nov 07 15:11:12 EST 2024
User: crc00042
Spectrometer: HR4C6189
Trigger mode: 4
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
639.567	-24.85
639.602	-24.85
639.636	-24.85
639.67	-54.85
639.704	-12.85
639.738	4.15
639.773	6.15
639.807	-21.85
639.841	-2.85
639.875	19.15
639.909	3.15
639.943	-3.85
639.978	14.15
640.012	-0.85
640.046	-4.85
640.08	-2.85
640.114	-0.85
640.148	-8.85
640.182	-23.85
640.217	-10.85
640.251	12.15
640.285	-5.85
640.319	-19.85
640.353	5.15
640.387	16.15
640.421	-8.85
640.455	-13.85
640.49	-4.85
640.524	-8.85
640.558	0.15
640.592	6.15
640.626	-12.85
640.66	10.15
640.694	-5.85
640.728	14.15
640.762	7.15
640.796	15.15
640.83	7.15
640.865	-9.85
640.899	13.15
640.933	11.15
640.967	-8.85
641.001	4.15
641.035	12.15
641.069	-7.85
641.103	-19.85
641.137	-5.85
641.171	-11.85
641.205	4.15
641.239	2.15
641.273	8.15
641.307	22.15
641.341	-13.85
641.375	-5.85
641.409	-4.85
641.443	-13.85
641.477	1.15
641.511	17.15
641.545	8.15
641.579	-10.85
641.614	-4.85
641.648	-3.85
641.682	-9.85
641.716	13.15
641.75	25.15
641.784	-6.85
641.818	-2.85
641.852	-0.85
641.886	-3.85
641.919	22.15
641.953	7.15
641.987	-4.85
642.021	-2.85
642.055	7.15
642.089	-0.85
642.123	-13.85
642.157	1.15
642.191	-15.85
642.225	5.15
642.259	-21.85
642.293	10.15
642.327	0.15
642.361	-3.85
642.395	-4.85
642.429	8.15
642.463	9.15
642.497	15.15
642.531	0.15
642.565	-0.85
642.599	-4.85
642.633	-14.85
642.666	7.15
642.7	19.15
642.734	12.15
642.768	-12.85
642.802	1.15
642.836	7.15
642.87	0.15
642.904	1.15
642.938	12.15
642.972	1.15
643.005	2.15
643.039	7.15
643.073	3.15
643.107	1.15
643.141	-7.85
643.175	0.15
643.209	-1.85
643.243	10.15
643.276	1.15
643.31	-5.85
643.344	4.15
643.378	-5.85
643.412	5.15
643.446	-3.85
643.48	-21.85
643.513	5.15
643.547	-5.85
643.581	2.15
643.615	7.15
643.649	-9.85
643.683	4.15
643.716	12.15
643.75	18.15
643.784	-8.85
643.818	7.15
643.852	6.15
643.886	5.15
643.919	-0.85
643.953	6.15
643.987	7.15
644.021	5.15
644.055	-1.85
644.088	3.15
644.122	-11.85
644.156	-25.85
644.19	1.15
644.224	-16.85
644.257	9.15
644.291	11.15
644.325	6.15
644.359	-2.85
644.392	13.15
644.426	5.15
644.46	17.15
644.494	15.15
644.527	5.15
644.561	12.15
644.595	-0.85
644.629	-6.85
644.662	6.15
644.696	-2.85
644.73	-8.85
644.764	5.15
644.797	4.15
644.831	-10.85
644.865	3.15
644.899	-4.85
644.932	16.15
644.966	7.15
645	3.15
645.033	-1.85
645.067	-0.85
645.101	-6.85
645.135	1.15
645.168	8.15
645.202	-21.85
645.236	5.15
645.269	21.15
645.303	8.15
645.337	-14.85
645.37	-12.85
645.404	12.15
645.438	-8.85
645.471	-3.85
